store,websites,attribute_set,type,category_ids,sku,status,is_recurring,visibility,tax_class_id,brands,laptop_processor,product_category_type,name,warrenty,model_no,weights,laptop_remark,weight,description,short_description,imp_desc,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,product_type_id,laptop_warranty_summary,laptop_freebag,laptop_touchscreen,laptop_battery
admin,base,Laptops,simple,"3,11",QCNBB001680,2,No,"Catalog, Search",GST0.36,Asus,,QCNBK-B,"Asus-X55U (AMD E2-1800 1.70GHz/2GB/500GB 15.6"")-D3N0CX731376135",15 Days Testing Warranty.,X55U,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Asus-X55U (AMD E2-1800 1.70GHz/2GB/500GB 15.6"")-D3N0CX731376135",simple,15 Days Testing Warranty.,No,No,10.8V--50Wh
admin,base,Laptops,simple,"3,11",QCNBB001681,2,No,"Catalog, Search",GST0.36,Lenovo,,QCNBK-B,"Lenovo-E49-3464 (Celeron B830 1.80GHz/2GB/500GB 14.1"")-PK-03G2C",15 Days Testing Warranty.,E49-3464,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-E49-3464 (Celeron B830 1.80GHz/2GB/500GB 14.1"")-PK-03G2C",simple,15 Days Testing Warranty.,No,No,10.8V--4.4AH
admin,base,Laptops,simple,"3,11",QCNBB001682,2,No,"Catalog, Search",GST0.36,Dell,,QCNBK-B,"Dell-XPS M1330 (Core 2 Duo T8100 2.10GHz/3GB/160GB 13.0"")-BPFJ1BS",15 Days Testing Warranty.,XPS M1330,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-XPS M1330 (Core 2 Duo T8100 2.10GHz/3GB/160GB 13.0"")-BPFJ1BS",simple,15 Days Testing Warranty.,No,No,11.1V--85Wh
admin,base,Laptops,simple,"3,11",QCNBB001683,2,No,"Catalog, Search",GST0.36,Acer,,QCNBK-B,"Acer-Aspire 5733Z (Pentium P6200 2.13GHz/2GB/500GB 15.6"")-LXRJW0C03413427CAB1601",15 Days Testing Warranty.,Aspire 5733Z,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Acer-Aspire 5733Z (Pentium P6200 2.13GHz/2GB/500GB 15.6"")-LXRJW0C03413427CAB1601",simple,15 Days Testing Warranty.,No,No,10.8V--4400mAh
admin,base,Laptops,simple,"3,11",QCNBB001684,2,No,"Catalog, Search",GST0.36,HP,Core i5,QCNBK-B,"HP-Pavillion G6 (Core I5 3210M 2.50GHz/4GB/500GB 15.6"")-5CD2418515",15 Days Testing Warranty.,Pavillion G6,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Pavillion G6 (Core I5 3210M 2.50GHz/4GB/500GB 15.6"")-5CD2418515",simple,15 Days Testing Warranty.,No,No,10.8V--4200mAh
admin,base,Laptops,simple,"3,11",QCNBB001685,2,No,"Catalog, Search",GST0.36,Lenovo,,QCNBK-B,"Lenovo-E49-3464 (Celeron B830 1.80GHz/2GB/500GB 14.1"")-PK-024P7",15 Days Testing Warranty.,E49-3464,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-E49-3464 (Celeron B830 1.80GHz/2GB/500GB 14.1"")-PK-024P7",simple,15 Days Testing Warranty.,No,No,10.8V--4.4Ah
admin,base,Laptops,simple,"3,11",QCNBB001686,2,No,"Catalog, Search",GST0.36,HP,Core i5,QCNBK-B,"HP-Pavilion G6 (Core I5 3210M 2.50GHz/4GB/500GB 15.6"")-5CD2302V4C",15 Days Testing Warranty.,Pavilion G6,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Pavilion G6 (Core I5 3210M 2.50GHz/4GB/500GB 15.6"")-5CD2302V4C",simple,15 Days Testing Warranty.,No,No,10.8V--4400mAh
admin,base,Laptops,simple,"3,11",QCNBB001687,2,No,"Catalog, Search",GST0.36,Acer,Core i3,QCNBK-B,"Acer-Aspire 5740G (Core I3 330M 2.13GHz/4GB/320GB 15.6"")-LXPMF02108002140352000",15 Days Testing Warranty.,Aspire 5740G,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Acer-Aspire 5740G (Core I3 330M 2.13GHz/4GB/320GB 15.6"")-LXPMF02108002140352000",simple,15 Days Testing Warranty.,No,No,10.8V--4400mAh
admin,base,Laptops,simple,"3,11",QCNBB001688,2,No,"Catalog, Search",GST0.36,Asus,,QCNBK-B,"Asus-E200H (ATOM X5-Z8300 1.44GHz/2GB/32GB 11"")-G2NLCX03N21408B",15 Days Testing Warranty.,E200H,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Asus-E200H (ATOM X5-Z8300 1.44GHz/2GB/32GB 11"")-G2NLCX03N21408B",simple,15 Days Testing Warranty.,No,No,In Build
admin,base,Laptops,simple,"3,11",QCNBB001689,2,No,"Catalog, Search",GST0.36,Asus,,QCNBK-B,"Asus-E200H (ATOM X5Z8300 1.44GHz/2GB/32GB 11"")-G2NLCX03R99708B",15 Days Testing Warranty.,E200H,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Asus-E200H (ATOM X5Z8300 1.44GHz/2GB/32GB 11"")-G2NLCX03R99708B",simple,15 Days Testing Warranty.,No,No,In Build
admin,base,Laptops,simple,"3,11",QCNBB001690,2,No,"Catalog, Search",GST0.36,Asus,,QCNBK-B,"Asus-X205T (Atom Z3735 F 1.33GHz/2GB/32GB 11"")-FBNLCX306247489",15 Days Testing Warranty.,X205T,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Asus-X205T (Atom Z3735 F 1.33GHz/2GB/32GB 11"")-FBNLCX306247489",simple,15 Days Testing Warranty.,No,No,In Build
admin,base,Laptops,simple,"3,11",QCNBB001691,2,No,"Catalog, Search",GST0.36,Acer,Core i3,QCNBK-B,"Acer-Aspire E5-571 (Core I3 4005U 1.70GHz/4GB/1TB 15.6"")-NXMLTSI0065060CFAA3400",15 Days Testing Warranty.,Aspire E5-571,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Acer-Aspire E5-571 (Core I3 4005U 1.70GHz/4GB/1TB 15.6"")-NXMLTSI0065060CFAA3400",simple,15 Days Testing Warranty.,No,No,11.1V--4700MAH
admin,base,Laptops,simple,"3,11",QCNBB001692,2,No,"Catalog, Search",GST0.36,Acer,Core i3,QCNBK-B,"Acer-Aspire 4738G (Core I3 M380 2.53GHz/4GB/500GB 14.1"")-LXR5W0202504612A282500",15 Days Testing Warranty.,Aspire 4738G,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Acer-Aspire 4738G (Core I3 M380 2.53GHz/4GB/500GB 14.1"")-LXR5W0202504612A282500",simple,15 Days Testing Warranty.,No,No,10.8V--4400mAh
admin,base,Laptops,simple,"3,11",QCNBB001693,2,No,"Catalog, Search",GST0.36,Sony,,QCNBK-B,"Sony-PCG-7V2L (Core 2 T5500 1.66GHz/2GB/150GB 15.6"")-28201230-3041371",15 Days Testing Warranty.,PCG-7V2L,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Sony-PCG-7V2L (Core 2 T5500 1.66GHz/2GB/150GB 15.6"")-28201230-3041371",simple,15 Days Testing Warranty.,No,No,11.1V--4800MAH
admin,base,Laptops,simple,"3,11",QCNBB001694,2,No,"Catalog, Search",GST0.36,Lenovo,Core i3,QCNBK-B,Lenovo-G50-70 (Core I3 4th Gen 2GB/1TB)-YB04726095,15 Days Testing Warranty.,G50-70,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Lenovo-G50-70 (Core I3 4th Gen 2GB/1TB)-YB04726095,simple,15 Days Testing Warranty.,No,No,10.8V--4400mAh
admin,base,Laptops,simple,"3,11",QCNBB001695,2,No,"Catalog, Search",GST0.36,Dell,,QCNBK-B,Dell-INSP 1464 (Core 2 Duo 4GB/120GB)-8D6T4BS,15 Days Testing Warranty.,INSP 1464,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-INSP 1464 (Core 2 Duo 4GB/120GB)-8D6T4BS,simple,15 Days Testing Warranty.,No,No,11.1v--4400mah
admin,base,Laptops,simple,"3,11",QCNBB001696,2,No,"Catalog, Search",GST0.36,HP,,QCNBK-B,"HP-CQ42-116TU (Pentium dual core T4400 2.20GHz/160GB 14"")-CNF0108NPD",15 Days Testing Warranty.,CQ42-116TU,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-CQ42-116TU (Pentium dual core T4400 2.20GHz/160GB 14"")-CNF0108NPD",simple,15 Days Testing Warranty.,No,No,10.8V--47WH
admin,base,Laptops,simple,"3,11",QCNBB001697,2,No,"Catalog, Search",GST0.36,HP,Core i3,QCNBK-B,"HP-Pavillion G4 (Core I3 2330M 2.20GHz/2GB/320GB 14.0"")-5CD1390JSM",15 Days Testing Warranty.,Pavillion G4,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Pavillion G4 (Core I3 2330M 2.20GHz/2GB/320GB 14.0"")-5CD1390JSM",simple,15 Days Testing Warranty.,No,No,10.8V--48Wh
admin,base,Laptops,simple,"3,11",QCNBB001698,2,No,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,"Dell-INSP N5110 (Core I5 2410M 2.30GHz/4GB/120GB 15.6"")-9XGCVP1",15 Days Testing Warranty.,INSP N5110,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP N5110 (Core I5 2410M 2.30GHz/4GB/120GB 15.6"")-9XGCVP1",simple,15 Days Testing Warranty.,No,No,11.1V--56Wh
admin,base,Laptops,simple,"3,11",QCNBB001699,2,No,"Catalog, Search",GST0.36,Lenovo,,QCNBK-B,"Lenovo-G560 (Pentium p6100 2.00GHz/2GB/500GB 15.6"")-CBQ4133437",15 Days Testing Warranty.,G560,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-G560 (Pentium p6100 2.00GHz/2GB/500GB 15.6"")-CBQ4133437",simple,15 Days Testing Warranty.,No,No,10.8V--47WH
admin,base,Laptops,simple,"3,11",QCNBB001700,2,No,"Catalog, Search",GST0.36,HP,,QCNBK-B,"HP-Presario CQ40 (Core 2 Duo T5800 2.00GHz/2GB/160GB 14"")-CND8431R5T",15 Days Testing Warranty.,Presario CQ40,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Presario CQ40 (Core 2 Duo T5800 2.00GHz/2GB/160GB 14"")-CND8431R5T",simple,15 Days Testing Warranty.,No,No,11.1V--4400mAh
admin,base,Laptops,simple,"3,11",QCNBB001701,2,No,"Catalog, Search",GST0.36,HP,Core i5,QCNBK-B,"HP-15-R008TX (Core I5 4210M 1.70GHz/8GB/1TB 15.6"")-CND4327GR9",15 Days Testing Warranty.,15-R008TX,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-15-R008TX (Core I5 4210M 1.70GHz/8GB/1TB 15.6"")-CND4327GR9",simple,15 Days Testing Warranty.,No,No,14.8V--2620MSH
admin,base,Laptops,simple,"3,11",QCNBB001702,2,No,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,"Dell-XPS L502X (Core I5 2450M 2.50GHz/4GB/500GB 15.6"")-F2FQ7R1",15 Days Testing Warranty.,XPS L502X,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-XPS L502X (Core I5 2450M 2.50GHz/4GB/500GB 15.6"")-F2FQ7R1",simple,15 Days Testing Warranty.,No,No,11.1V--56WH
admin,base,Laptops,simple,"3,11",QCNBB001703,2,No,"Catalog, Search",GST0.36,HP,,QCNBK-B,"HP-Pavilion DV5000 (Intel R Procesor T2300 1.66GHz/2GB/120GB 15"")-CND6130L6H",15 Days Testing Warranty.,Pavilion DV5000,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Pavilion DV5000 (Intel R Procesor T2300 1.66GHz/2GB/120GB 15"")-CND6130L6H",simple,15 Days Testing Warranty.,No,No,10.8V--3500MAH
admin,base,Laptops,simple,"3,11",QCNBB001704,2,No,"Catalog, Search",GST0.36,Dell,Core i3,QCNBK-B,"Dell-INSP 3558 (Core I3 4005U 1.70GHz/4GB/500GB 15.6"" Dos)-20MGC32",15 Days Testing Warranty.,INSP 3558,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 3558 (Core I3 4005U 1.70GHz/4GB/500GB 15.6"" Dos)-20MGC32",simple,15 Days Testing Warranty.,No,No,14.8V--40Wh
admin,base,Laptops,simple,"3,11",QCNBB001705,2,No,"Catalog, Search",GST0.36,Dell,Core i3,QCNBK-B,"Dell-Vostro 3568 (Core I3 6100U 2.30GHz 4GB/500GB 15.6"" Dos)-37583C2",15 Days Testing Warranty.,Vostro 3568,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Vostro 3568 (Core I3 6100U 2.30GHz 4GB/500GB 15.6"" Dos)-37583C2",simple,15 Days Testing Warranty.,No,No,14.8V--2700mAh
admin,base,Laptops,simple,"3,11",QCNBB001706,2,No,"Catalog, Search",GST0.36,HP,Core i5,QCNBK-B,"HP-Pavilion DV6 (Core I5 M430 2.27GHz/4GB/500GB 15.6"")-CNF024FJHY",15 Days Testing Warranty.,Pavilion DV6,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"HP-Pavilion DV6 (Core I5 M430 2.27GHz/4GB/500GB 15.6"")-CNF024FJHY",simple,15 Days Testing Warranty.,No,No,10.8V--3300MAH
admin,base,Laptops,simple,"3,11",QCNBB001707,2,No,"Catalog, Search",GST0.36,Dell,Core i3,QCNBK-B,"Dell-INSP 15- 3521 (Core I3 3217U 1.80GHz/3GB/500Gb 15..6"")-2YYHDW1",15 Days Testing Warranty.,INSP 15- 3521,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 15- 3521 (Core I3 3217U 1.80GHz/3GB/500Gb 15..6"")-2YYHDW1",simple,15 Days Testing Warranty.,No,No,11.1V--4400mAh
admin,base,Laptops,simple,"3,11",QCNBB001708,2,No,"Catalog, Search",GST0.36,Dell,Core i3,QCNBK-B,"Dell-INSP 3555 (Core I3 5005U 2.00GHz/4GB/1TB DOS 15.6"")-FJMYZB2",15 Days Testing Warranty.,INSP 3555,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 3555 (Core I3 5005U 2.00GHz/4GB/1TB DOS 15.6"")-FJMYZB2",simple,15 Days Testing Warranty.,No,No,14.8V--40Wh
admin,base,Laptops,simple,"3,11",QCNBB001709,2,No,"Catalog, Search",GST0.36,Dell,Core i3,QCNBK-B,"Dell-Insp 5558 (Core I3 5005U 2.09GHz/4GB/500GB 15.6"")-8TQTS32",15 Days Testing Warranty.,Insp 5558,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Insp 5558 (Core I3 5005U 2.09GHz/4GB/500GB 15.6"")-8TQTS32",simple,15 Days Testing Warranty.,No,No,14.8V--4000MAH
admin,base,Laptops,simple,"3,11",QCNBB001710,2,No,"Catalog, Search",GST0.36,Dell,Core i3,QCNBK-B,"Dell-INSP 5558 (Core I3 5005U 2.00GHz/4GB/500GB 15.6"")-JFR5362",15 Days Testing Warranty.,INSP 5558,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 5558 (Core I3 5005U 2.00GHz/4GB/500GB 15.6"")-JFR5362",simple,15 Days Testing Warranty.,No,No,14.8V--40Wh
admin,base,Laptops,simple,"3,11",QCNBB001711,2,No,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,"Dell-Latitude E4310 (Core I5 M540 2.53GHz/2GB/320GB 14"")-32JK1M1",15 Days Testing Warranty.,Latitude E4310,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-Latitude E4310 (Core I5 M540 2.53GHz/2GB/320GB 14"")-32JK1M1",simple,15 Days Testing Warranty.,No,No,11.1V--4300MAH
admin,base,Laptops,simple,"3,11",QCNBB001712,2,No,"Catalog, Search",GST0.36,Dell,,QCNBK-B,Dell-Vostro 15-3268 (Pentium g4560 1.50GHz/4GB/1TB )-96YSXJ2,15 Days Testing Warranty.,Vostro 15-3268,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,Dell-Vostro 15-3268 (Pentium g4560 1.50GHz/4GB/1TB )-96YSXJ2,simple,15 Days Testing Warranty.,No,No,Inbuild
admin,base,Laptops,simple,"3,11",QCNBB001713,2,No,"Catalog, Search",GST0.36,Dell,,QCNBK-B,"Dell-INSP 11-3147 (Pentium N3530 2.16GHz/4GB/500GB 14.0"")-JB1FB12",15 Days Testing Warranty.,INSP 11-3147,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 11-3147 (Pentium N3530 2.16GHz/4GB/500GB 14.0"")-JB1FB12",simple,15 Days Testing Warranty.,No,No,In Build
admin,base,Laptops,simple,"3,11",QCNBB001714,2,No,"Catalog, Search",GST0.36,Dell,Core i5,QCNBK-B,"Dell-LATITUDE E6330 (Core I5 3320M 2.60GHz/4GB/320GB 14.0"")-5JYCBX1",15 Days Testing Warranty.,LATITUDE E6330,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-LATITUDE E6330 (Core I5 3320M 2.60GHz/4GB/320GB 14.0"")-5JYCBX1",simple,15 Days Testing Warranty.,No,No,11.1V--5200mAh
admin,base,Laptops,simple,"3,11",QCNBB001715,2,No,"Catalog, Search",GST0.36,Dell,,QCNBK-B,"Dell-INSP 3542 (Pentium 3558 1.70GHz/4GB/500GB 15.6"")-CGBW432",15 Days Testing Warranty.,INSP 3542,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Dell-INSP 3542 (Pentium 3558 1.70GHz/4GB/500GB 15.6"")-CGBW432",simple,15 Days Testing Warranty.,No,No,14.8V--40Wh
admin,base,Laptops,simple,"3,11",QCNBB001716,2,No,"Catalog, Search",GST0.36,Lenovo,,QCNBK-B,"Lenovo-ideapad 300-15isk (AMD A7 8GB/1TB 15.6"")-PF0ME1FV",15 Days Testing Warranty.,ideapad 300-15isk,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-ideapad 300-15isk (AMD A7 8GB/1TB 15.6"")-PF0ME1FV",simple,15 Days Testing Warranty.,No,No,14.1V--37WH
admin,base,Laptops,simple,"3,11",QCNBB001717,2,No,"Catalog, Search",GST0.36,Lenovo,Intel Celeron,QCNBK-B,"Lenovo-Ideadpad 300 (Intel celeron r cpu n3060 1.60GHz/4GB/500GB 15"")-PF0M1303",15 Days Testing Warranty.,Ideadpad 300,1,"This product is tested and certified to work and may have External Wear and Tear, Scratches. The product comes with relevant accessories only Charger and is backed by minimum 15 days of Testing Warranty.",1,<ul></ul>,<ul></ul>,<ul></ul>,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Lenovo-Ideadpad 300 (Intel celeron r cpu n3060 1.60GHz/4GB/500GB 15"")-PF0M1303",simple,15 Days Testing Warranty.,No,No,Inbuild
